1.086762012650640585e+01 2.214539504051208496e+01 1.000000000000000000e+00
1.658886198487628505e+01 3.481495141983032227e+00 2.000000000000000000e+00
1.745264826096588706e+01 4.253447079658508301e+01 3.000000000000000000e+00
1.745264826096588706e+01 1.296592099666595459e+02 4.000000000000000000e+00
6.955603003405154539e+01 3.863953542709350586e+01 5.000000000000000000e+00
6.955603003405154539e+01 7.959639549255371094e+01 6.000000000000000000e+00
6.971742718288403751e+01 6.567269086837768555e+00 7.000000000000000000e+00
6.971742718288403751e+01 3.010596513748168945e+00 8.000000000000000000e+00
6.971742718288403751e+01 3.698594355583190918e+01 9.000000000000000000e+00
6.971742718288403751e+01 8.948949098587036133e+00 1.000000000000000000e+01
6.971742718288403751e+01 5.793050837516784668e+01 1.100000000000000000e+01
6.971742718288403751e+01 3.137790536880493164e+01 1.200000000000000000e+01
7.066627266517689065e+01 1.237367630004882812e+00 1.300000000000000000e+01
9.053443169392350853e+01 3.090363740921020508e+00 1.400000000000000000e+01
9.052677842295989308e+01 1.354348897933959961e+01 1.500000000000000000e+01
9.052677842295989308e+01 5.307066440582275391e+01 1.600000000000000000e+01
9.550267528267193029e+01 3.543042683601379395e+01 1.700000000000000000e+01
9.475665883127508948e+01 2.878716540336608887e+01 1.800000000000000000e+01
9.487344315655971627e+01 5.565977096557617188e-01 1.900000000000000000e+01
9.487344315655971627e+01 1.671949625015258789e+00 2.000000000000000000e+01
9.487344315655971627e+01 1.329113602638244629e+01 2.100000000000000000e+01
9.487344315655971627e+01 2.758118367195129395e+01 2.200000000000000000e+01
1.277011278504969027e+02 1.836676120758056641e+01 2.300000000000000000e+01
1.277011278504969027e+02 1.823975563049316406e+01 2.400000000000000000e+01
1.277011278504969027e+02 2.510664463043212891e-01 2.500000000000000000e+01
1.277011278504969027e+02 3.593463897705078125e+00 2.600000000000000000e+01
1.277011278504969027e+02 1.387818193435668945e+01 2.700000000000000000e+01
1.277011278504969027e+02 1.044661045074462891e+00 2.800000000000000000e+01
1.632383926096703703e+02 2.006884336471557617e+01 2.900000000000000000e+01
1.785846924084675607e+02 1.830570840835571289e+01 3.000000000000000000e+01
1.737676631115413954e+02 1.494135856628417969e-01 3.100000000000000000e+01
1.737676631115413954e+02 3.559498310089111328e+00 3.200000000000000000e+01
1.737676631115413954e+02 1.739557266235351562e+00 3.300000000000000000e+01
1.737676631115413954e+02 2.775859570503234863e+01 3.400000000000000000e+01
1.737676631115413954e+02 7.247459888458251953e-01 3.500000000000000000e+01
1.737676631115413954e+02 3.625161647796630859e-01 3.600000000000000000e+01
1.737676631115413954e+02 1.513715648651123047e+01 3.700000000000000000e+01
1.737676631115413954e+02 1.338223218917846680e+00 3.800000000000000000e+01
1.737676631115413954e+02 1.903940916061401367e+00 3.900000000000000000e+01
1.737676631115413954e+02 5.436024379730224609e+01 4.000000000000000000e+01
1.737676631115413954e+02 4.619002342224121094e-01 4.100000000000000000e+01
1.756340705990942013e+02 1.833001708984375000e+01 4.200000000000000000e+01
1.756340705990942013e+02 1.709663867950439453e-01 4.300000000000000000e+01
1.756340705990942013e+02 2.283417463302612305e+00 4.400000000000000000e+01
1.756340705990942013e+02 7.756937265396118164e+00 4.500000000000000000e+01
1.756340705990942013e+02 1.932988715171813965e+01 4.600000000000000000e+01
1.756340705990942013e+02 1.816096830368041992e+01 4.700000000000000000e+01
1.756340705990942013e+02 2.648630380630493164e+00 4.800000000000000000e+01
1.756340705990942013e+02 1.682496070861816406e-01 4.900000000000000000e+01
1.756340705990942013e+02 7.127840518951416016e-01 5.000000000000000000e+01
1.756340705990942013e+02 1.292448043823242188e-01 5.100000000000000000e+01
1.756340705990942013e+02 1.804177594184875488e+01 5.200000000000000000e+01
1.756340705990942013e+02 2.005684399604797363e+01 5.300000000000000000e+01
1.756340705990942013e+02 1.834689593315124512e+01 5.400000000000000000e+01
1.756340705990942013e+02 1.490786075592041016e-01 5.500000000000000000e+01
1.756340705990942013e+02 3.633384227752685547e+00 5.600000000000000000e+01
1.756340705990942013e+02 1.306841373443603516e-01 5.700000000000000000e+01
1.756340705990942013e+02 1.994976043701171875e+01 5.800000000000000000e+01
1.835690667584702283e+02 9.186769723892211914e+00 5.900000000000000000e+01
1.835690667584702283e+02 2.742525219917297363e+01 6.000000000000000000e+01
1.835690667584702283e+02 4.275335073471069336e+00 6.100000000000000000e+01
1.835690667584702283e+02 2.986577272415161133e+00 6.200000000000000000e+01
1.807946345518004705e+02 1.344265937805175781e-01 6.300000000000000000e+01
1.807946345518004705e+02 1.105532717704772949e+01 6.400000000000000000e+01
1.807946345518004705e+02 3.507792496681213379e+01 6.500000000000000000e+01
1.807946345518004705e+02 6.490926742553710938e-01 6.600000000000000000e+01
1.807946345518004705e+02 1.502566337585449219e-01 6.700000000000000000e+01
1.883289218293745648e+02 3.300675630569458008e+00 6.800000000000000000e+01
1.883289218293745648e+02 3.024963855743408203e+00 6.900000000000000000e+01
1.883289218293745648e+02 5.098745822906494141e-01 7.000000000000000000e+01
1.883289218293745648e+02 5.475951910018920898e+01 7.100000000000000000e+01
1.883289218293745648e+02 8.375818729400634766e-01 7.200000000000000000e+01
1.883289218293745648e+02 1.533157825469970703e-01 7.300000000000000000e+01
1.883289218293745648e+02 1.344444751739501953e-01 7.400000000000000000e+01
1.883289218293745648e+02 2.521309852600097656e-01 7.500000000000000000e+01
1.883289218293745648e+02 5.089931488037109375e-01 7.600000000000000000e+01
1.883289218293745648e+02 4.948565959930419922e-01 7.700000000000000000e+01
1.883289218293745648e+02 7.021790266036987305e+00 7.800000000000000000e+01
1.883289218293745648e+02 2.127749919891357422e-01 7.900000000000000000e+01
1.883289218293745648e+02 3.081327199935913086e+00 8.000000000000000000e+01
1.883289218293745648e+02 3.494940042495727539e+00 8.100000000000000000e+01
1.883289218293745648e+02 1.282013893127441406e+00 8.200000000000000000e+01
1.883289218293745648e+02 9.239730596542358398e+00 8.300000000000000000e+01
1.901609086673178695e+02 1.969038009643554688e+01 8.400000000000000000e+01
1.901609086673178695e+02 1.520366668701171875e-01 8.500000000000000000e+01
1.901609086673178695e+02 3.924750328063964844e+00 8.600000000000000000e+01
1.901609086673178695e+02 6.661128997802734375e-01 8.700000000000000000e+01
2.103647856740437874e+02 1.123380184173583984e+00 8.800000000000000000e+01
2.115135102060360452e+02 2.626953840255737305e+00 8.900000000000000000e+01
2.115135102060360452e+02 1.003135204315185547e+00 9.000000000000000000e+01
2.110490595991680607e+02 1.239507198333740234e-01 9.100000000000000000e+01
2.110490595991680607e+02 2.919521570205688477e+00 9.200000000000000000e+01
2.110490595991680607e+02 3.039317131042480469e-01 9.300000000000000000e+01
2.110490595991680607e+02 2.603708744049072266e+00 9.400000000000000000e+01
2.110490595991680607e+02 1.051691770553588867e+00 9.500000000000000000e+01
2.110490595991680607e+02 5.799902677536010742e+00 9.600000000000000000e+01
2.110490595991680607e+02 2.784428596496582031e-01 9.700000000000000000e+01
2.110490595991680607e+02 3.557989358901977539e+00 9.800000000000000000e+01
2.110490595991680607e+02 3.623514652252197266e+00 9.900000000000000000e+01
2.110490595991680607e+02 7.004518508911132812e-01 1.000000000000000000e+02
2.110490595991680607e+02 1.272811031341552734e+01 1.010000000000000000e+02
2.110490595991680607e+02 1.771360397338867188e+00 1.020000000000000000e+02
2.110490595991680607e+02 6.489682197570800781e-01 1.030000000000000000e+02
2.110490595991680607e+02 1.594319343566894531e-01 1.040000000000000000e+02
2.110490595991680607e+02 3.862156867980957031e+00 1.050000000000000000e+02
2.110490595991680607e+02 1.224097490310668945e+00 1.060000000000000000e+02
2.110490595991680607e+02 1.138778853416442871e+01 1.070000000000000000e+02
2.246145785799093062e+02 1.354850649833679199e+01 1.080000000000000000e+02
2.246145785799093062e+02 1.555755138397216797e-01 1.090000000000000000e+02
2.246145785799093062e+02 2.860161781311035156e+00 1.100000000000000000e+02
2.246145785799093062e+02 4.341640472412109375e-01 1.110000000000000000e+02
2.246145785799093062e+02 1.661514043807983398e+00 1.120000000000000000e+02
2.246145785799093062e+02 1.247156000137329102e+01 1.130000000000000000e+02
2.246145785799093062e+02 1.200149297714233398e+00 1.140000000000000000e+02
2.246145785799093062e+02 1.951229572296142578e-01 1.150000000000000000e+02
2.246145785799093062e+02 3.429866313934326172e+00 1.160000000000000000e+02
2.246145785799093062e+02 3.876884460449218750e+00 1.170000000000000000e+02
2.246145785799093062e+02 1.645524978637695312e+00 1.180000000000000000e+02
2.246145785799093062e+02 8.441562652587890625e-01 1.190000000000000000e+02
2.246145785799093062e+02 1.239589762687683105e+01 1.200000000000000000e+02
2.180612966952035947e+02 1.923637390136718750e-01 1.210000000000000000e+02
2.190682649598087437e+02 2.620548248291015625e+00 1.220000000000000000e+02
2.200757297458215760e+02 9.423570632934570312e-01 1.230000000000000000e+02
2.200757297458215760e+02 1.241770744323730469e+00 1.240000000000000000e+02
2.200757297458215760e+02 2.122728824615478516e-01 1.250000000000000000e+02
2.200757297458215760e+02 7.849760055541992188e-01 1.260000000000000000e+02
2.200757297458215760e+02 1.912207603454589844e-01 1.270000000000000000e+02
2.200757297458215760e+02 1.687636375427246094e+00 1.280000000000000000e+02
2.200757297458215760e+02 1.680526733398437500e-01 1.290000000000000000e+02
2.200757297458215760e+02 1.710805511474609375e+01 1.300000000000000000e+02
2.200757297458215760e+02 1.118759155273437500e+00 1.310000000000000000e+02
2.200757297458215760e+02 1.853839039802551270e+01 1.320000000000000000e+02
2.200757297458215760e+02 2.789025306701660156e-01 1.330000000000000000e+02
2.200757297458215760e+02 3.048757791519165039e+00 1.340000000000000000e+02
2.202365735742146740e+02 6.281378269195556641e-01 1.350000000000000000e+02
2.202365735742146740e+02 7.801153659820556641e-01 1.360000000000000000e+02
2.202365735742146740e+02 1.832552385330200195e+01 1.370000000000000000e+02
2.202365735742146740e+02 9.979672431945800781e-01 1.380000000000000000e+02
2.202365735742146740e+02 2.692914009094238281e-01 1.390000000000000000e+02
2.202365735742146740e+02 1.908619403839111328e-01 1.400000000000000000e+02
2.202365735742146740e+02 1.311566829681396484e-01 1.410000000000000000e+02
2.202365735742146740e+02 5.337240695953369141e-01 1.420000000000000000e+02
2.202365735742146740e+02 9.427225589752197266e-01 1.430000000000000000e+02
2.202365735742146740e+02 1.322095561027526855e+01 1.440000000000000000e+02
2.202365735742146740e+02 1.621596813201904297e-01 1.450000000000000000e+02
2.202365735742146740e+02 1.188653469085693359e+00 1.460000000000000000e+02
2.202365735742146740e+02 9.265091419219970703e-01 1.470000000000000000e+02
2.202365735742146740e+02 1.128436303138732910e+01 1.480000000000000000e+02
2.202365735742146740e+02 8.308591127395629883e+00 1.490000000000000000e+02
2.202365735742146740e+02 1.003966331481933594e+00 1.500000000000000000e+02
2.202365735742146740e+02 2.055568695068359375e-01 1.510000000000000000e+02
2.202365735742146740e+02 3.591070175170898438e+00 1.520000000000000000e+02
2.202365735742146740e+02 9.991628170013427734e+00 1.530000000000000000e+02
2.202365735742146740e+02 1.846990942955017090e+01 1.540000000000000000e+02
2.202365735742146740e+02 8.441779613494873047e-01 1.550000000000000000e+02
2.202365735742146740e+02 5.345053672790527344e-01 1.560000000000000000e+02
2.222205443581826216e+02 1.226562261581420898e+00 1.570000000000000000e+02
2.222205443581826216e+02 3.884348630905151367e+00 1.580000000000000000e+02
2.222205443581826216e+02 2.491661548614501953e+00 1.590000000000000000e+02
2.222205443581826216e+02 1.120951652526855469e+00 1.600000000000000000e+02
2.222205443581826216e+02 5.654404163360595703e-01 1.610000000000000000e+02
2.222205443581826216e+02 1.173595905303955078e+00 1.620000000000000000e+02
2.221392385469433179e+02 1.785324096679687500e+00 1.630000000000000000e+02
2.221392385469433179e+02 3.420062780380249023e+00 1.640000000000000000e+02
2.221392385469433179e+02 8.013002872467041016e-01 1.650000000000000000e+02
2.221392385469433179e+02 1.841833305358886719e+01 1.660000000000000000e+02
2.221392385469433179e+02 1.088182210922241211e+00 1.670000000000000000e+02
2.221392385469433179e+02 1.866434431076049805e+01 1.680000000000000000e+02
2.221392385469433179e+02 1.789830207824707031e+00 1.690000000000000000e+02
2.221392385469433179e+02 6.303367614746093750e-01 1.700000000000000000e+02
2.224562215659753974e+02 8.273718357086181641e-01 1.710000000000000000e+02
2.224562215659753974e+02 2.440955162048339844e+00 1.720000000000000000e+02
2.224562215659753974e+02 6.273360729217529297e+00 1.730000000000000000e+02
2.320281239765707255e+02 8.620481491088867188e-01 1.740000000000000000e+02
2.320281239765707255e+02 1.653074264526367188e+00 1.750000000000000000e+02
2.279073194497239001e+02 1.158199787139892578e+00 1.760000000000000000e+02
2.279073194497239001e+02 7.821786403656005859e-01 1.770000000000000000e+02
2.279073194497239001e+02 2.470315694808959961e+00 1.780000000000000000e+02
2.279073194497239001e+02 4.326497554779052734e+00 1.790000000000000000e+02
2.279073194497239001e+02 8.750932216644287109e-01 1.800000000000000000e+02
2.281652745545079028e+02 1.533098220825195312e+00 1.810000000000000000e+02
2.281801473167662380e+02 1.160778522491455078e+00 1.820000000000000000e+02
2.281801473167662380e+02 7.991955280303955078e-01 1.830000000000000000e+02
2.281801473167662380e+02 4.803887367248535156e+00 1.840000000000000000e+02
2.281801473167662380e+02 3.957328987121582031e+01 1.850000000000000000e+02
2.281801473167662380e+02 1.126394033432006836e+00 1.860000000000000000e+02
2.284920187363078412e+02 1.629798412322998047e+00 1.870000000000000000e+02
2.282522117435490543e+02 1.814138889312744141e+00 1.880000000000000000e+02
2.282522117435490543e+02 9.212102890014648438e-01 1.890000000000000000e+02
2.334821852559101671e+02 1.291891837120056152e+01 1.900000000000000000e+02
2.334821852559101671e+02 9.710657596588134766e-01 1.910000000000000000e+02
2.334821852559101671e+02 5.315872669219970703e+00 1.920000000000000000e+02
2.334821852559101671e+02 1.117001056671142578e+00 1.930000000000000000e+02
2.334821852559101671e+02 1.520474195480346680e+00 1.940000000000000000e+02
2.334821852559101671e+02 9.222369194030761719e-01 1.950000000000000000e+02
2.334821852559101671e+02 7.554523944854736328e-01 1.960000000000000000e+02
2.334821852559101671e+02 3.740524291992187500e+00 1.970000000000000000e+02
2.334821852559101671e+02 1.333486318588256836e+00 1.980000000000000000e+02
2.334821852559101671e+02 1.651770830154418945e+00 1.990000000000000000e+02
2.334821852559101671e+02 1.297206401824951172e+00 2.000000000000000000e+02
2.334821852559101671e+02 6.341087818145751953e-01 2.010000000000000000e+02
2.334821852559101671e+02 3.031466722488403320e+00 2.020000000000000000e+02
2.334821852559101671e+02 8.486506938934326172e-01 2.030000000000000000e+02
2.334821852559101671e+02 2.119049143791198730e+01 2.040000000000000000e+02
2.302331573383832222e+02 2.558309555053710938e+00 2.050000000000000000e+02
2.302920283635683063e+02 3.206825494766235352e+00 2.060000000000000000e+02
2.302920283635683063e+02 7.691781520843505859e-01 2.070000000000000000e+02
2.302920283635683063e+02 1.064099311828613281e+00 2.080000000000000000e+02
2.302920283635683063e+02 1.858870148658752441e+01 2.090000000000000000e+02
2.302920283635683063e+02 1.247455358505249023e+00 2.100000000000000000e+02
2.302920283635683063e+02 1.879713296890258789e+00 2.110000000000000000e+02
2.302920283635683063e+02 3.638196706771850586e+00 2.120000000000000000e+02
2.302920283635683063e+02 9.303445816040039062e-01 2.130000000000000000e+02
2.302920283635683063e+02 1.498469853401184082e+01 2.140000000000000000e+02
2.302920283635683063e+02 3.089632034301757812e+00 2.150000000000000000e+02
2.302920283635683063e+02 1.573917531967163086e+01 2.160000000000000000e+02
2.302920283635683063e+02 1.986058235168457031e+00 2.170000000000000000e+02
2.302920283635683063e+02 3.903342723846435547e+00 2.180000000000000000e+02
2.302920283635683063e+02 6.937189102172851562e-01 2.190000000000000000e+02
2.302920283635683063e+02 1.798067188262939453e+01 2.200000000000000000e+02
2.302920283635683063e+02 1.995789361000061035e+01 2.210000000000000000e+02
2.302920283635683063e+02 9.629182815551757812e-01 2.220000000000000000e+02
2.302920283635683063e+02 1.495275020599365234e+00 2.230000000000000000e+02
2.302920283635683063e+02 6.520529747009277344e+00 2.240000000000000000e+02
2.302920283635683063e+02 6.374442577362060547e+00 2.250000000000000000e+02
2.302920283635683063e+02 1.343115663528442383e+01 2.260000000000000000e+02
2.302920283635683063e+02 8.506243228912353516e-01 2.270000000000000000e+02
2.302920283635683063e+02 1.005115389823913574e+01 2.280000000000000000e+02
2.335432752484718435e+02 1.228677034378051758e+00 2.290000000000000000e+02
2.332818157670516257e+02 2.508474349975585938e+00 2.300000000000000000e+02
2.332818157670516257e+02 7.937145233154296875e-01 2.310000000000000000e+02
2.332818157670516257e+02 3.514595985412597656e+00 2.320000000000000000e+02
2.332818157670516257e+02 1.721191239356994629e+01 2.330000000000000000e+02
2.332818157670516257e+02 5.136508941650390625e-01 2.340000000000000000e+02
2.332818157670516257e+02 1.307956695556640625e+00 2.350000000000000000e+02
2.332818157670516257e+02 7.430713176727294922e-01 2.360000000000000000e+02
2.332818157670516257e+02 7.373275756835937500e-01 2.370000000000000000e+02
2.332818157670516257e+02 1.764637947082519531e+01 2.380000000000000000e+02
2.332818157670516257e+02 7.345721721649169922e-01 2.390000000000000000e+02
2.332818157670516257e+02 1.861435246467590332e+01 2.400000000000000000e+02
2.332818157670516257e+02 1.606820583343505859e+00 2.410000000000000000e+02
2.332818157670516257e+02 2.935710430145263672e+00 2.420000000000000000e+02
2.332818157670516257e+02 1.001219987869262695e+00 2.430000000000000000e+02
2.332818157670516257e+02 2.957330942153930664e+00 2.440000000000000000e+02
2.346813603871384828e+02 1.261476540565490723e+01 2.450000000000000000e+02
2.346813603871384828e+02 9.028582572937011719e-01 2.460000000000000000e+02
2.346813603871384828e+02 1.241350650787353516e+00 2.470000000000000000e+02
2.346813603871384828e+02 2.905264377593994141e+00 2.480000000000000000e+02
2.346813603871384828e+02 6.718888282775878906e-01 2.490000000000000000e+02
2.346813603871384828e+02 1.581314563751220703e+00 2.500000000000000000e+02
2.346813603871384828e+02 1.235249280929565430e+00 2.510000000000000000e+02
2.346813603871384828e+02 1.520277214050292969e+01 2.520000000000000000e+02
2.346813603871384828e+02 1.082751035690307617e+00 2.530000000000000000e+02
2.346813603871384828e+02 2.255825042724609375e+00 2.540000000000000000e+02
2.346813603871384828e+02 2.266368389129638672e+00 2.550000000000000000e+02
2.346813603871384828e+02 2.446286678314208984e+00 2.560000000000000000e+02
2.346813603871384828e+02 1.728014922142028809e+01 2.570000000000000000e+02
2.346813603871384828e+02 1.233453035354614258e+00 2.580000000000000000e+02
2.346813603871384828e+02 2.967852354049682617e+00 2.590000000000000000e+02
2.346813603871384828e+02 2.393807888031005859e+00 2.600000000000000000e+02
2.346813603871384828e+02 3.153030872344970703e+00 2.610000000000000000e+02
2.346813603871384828e+02 1.853783941268920898e+01 2.620000000000000000e+02
2.346813603871384828e+02 1.507664012908935547e+01 2.630000000000000000e+02
2.501751242265424366e+02 2.160331726074218750e+00 2.640000000000000000e+02
2.501751242265424366e+02 5.796506404876708984e-01 2.650000000000000000e+02
2.501751242265424366e+02 1.875065326690673828e+00 2.660000000000000000e+02
2.501751242265424366e+02 6.701693534851074219e-01 2.670000000000000000e+02
2.501751242265424366e+02 1.429609775543212891e+00 2.680000000000000000e+02
2.501751242265424366e+02 5.043685436248779297e-01 2.690000000000000000e+02
2.501751242265424366e+02 1.288566780090332031e+01 2.700000000000000000e+02
2.501751242265424366e+02 6.158969402313232422e-01 2.710000000000000000e+02
2.501751242265424366e+02 2.575286388397216797e+00 2.720000000000000000e+02
2.501751242265424366e+02 6.444847583770751953e-01 2.730000000000000000e+02
2.501751242265424366e+02 3.788383007049560547e+00 2.740000000000000000e+02
